image,text
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1212591368201072640g.png,"Let’s get rid of diet and exercise in 2020! Trans-slender is here, y’all. 😂 https://t.co/IimAY8poT5"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1212983245626843137g.png,"@IlhanMN I’m sure if the President needs advice on how to steal from his campaign, marry his brother after committing immigration fraud, commits adultery, then has to PAY his new love with tax payer monies OR raise funds for terrorist groups—he knows where you are. https://t.co/Cofpw3h0kM"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1213154099560112128g.png,"Remember when someone who will remain nameless tweeted that without starting a new conflict, Obama couldn't get reelected? Now, that SAME PERSON has set in motion what amounts to proxy war for the Saudis by killing #Suleimani , endangering the lives of countless Americans. https://t.co/JaH77aQVgI"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1213179093769834496g.png,Nigga.😂 https://t.co/9m5NL83lxx
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1213207331892342785g.png,Finally finished this work by Nancy Isenberg and I am beyond grateful for the wealth of knowledge I learned about the history Class and Poor White people. https://t.co/Au2F9km80Z
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1213268948432703495g.png,@charliekirk11 You socialist must have been paid off by #Soros. Or are you really that fked up. @potus is saving America. https://t.co/eZ62Qd30Lz
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1213526599599083521g.png,This meme is so relatable and I badly want to share it but I have non Asian friends on Facebook and I don’t want to offend them so I’ll just drop it here lmao https://t.co/Ridoy6K07f
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1214263634605395968g.png,#IRAN I SAY ALL US BLACK PEOPLE DO NOT ILL SAY IT ONE MO TIME WE DO NOT HAVE SHIT TO DO WIT DONALD TRUMP OR HIS RACIST AZZ FOLLOWERS SO PLEASE LET US BE GIVE US A WARNING ⚠️ SO WE CAN LEAVE THE UNITED STATES AMERICA AND GO VISIT AFRICA TILL YALL DONE WIT THAT DUMBASS @Iran #Iran https://t.co/KjdwFwLL7k
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1215315070017843200g.png,@WayneDupreeShow Kathy Griffin looks like a tranny a ugly one https://t.co/PZvr22krvc
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1215913984974454785g.png,Sounds like someone doesn’t understand the definition of the term racist. LOL. Saying white people can’t be the victims of racism or prejudice is ignorance in itself. You become what you are aiming to defeat. You are not helping anyone’s situation. https://t.co/JPIAvMqm8x
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1216019209102036994g.png,"A reminder about the #Iranian sponsored al Quds day in #Canada and what lovely people we see because of #JihadiJustin They are traitors that #AntiSemitic unethical #TraitorTrudeau idolizes, hence they’re allowed free reign This and #PrimeEvil must be stopped with #JailJustin https://t.co/ScABQwPWAJ"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1217312994654412801g.png,"Image saved by me 2 yrs ago. But🤣🤣 Yes I have! #45 &amp; Repugs on: Election interference, Russia, Mueller Report, #45's taxes, Ukraine, Tariffs, Border Wall, Climate Change, Healthcare, Education, Wealth gap, Middle East policy, Children in cages, Racism, Witch hunts, fake news 🙄 https://t.co/Mq6IquAigz"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1217992816179195904g.png,@HarryWatson1988 @AtlinMerrick @LaynaAyre @_karoessi Martin would have played the hell outta open yet conflicted bi John https://t.co/YvOeXktW72
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1218289176430297088g.png,When you’re on the train and the only black man https://t.co/sLIKTM5wnr
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1218705711133331458g.png,@trumptwentyj @JoanofAmerica LOL...#Trump2020 #MAGA #BuildTheWall #termlimits #WeThePeople #DrainTheSwamp https://t.co/YAb0X9MwEl
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1218792415915581440g.png,Facts 😂😂😂😂 Nigga wasn’t lying when he said this #PowerTV https://t.co/vrEHsOBnEn
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1221999688116817920g.png,Racist career politician that has done nothing...nothing for Black America in decades. NOTHING. https://t.co/ThOEfqTXqe
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1222208035252330497g.png,@AOC I think you should donate half your ridiculously high salary to an immigrant family...since you truly care so much. https://t.co/fFm0lSWVj6
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1222903557873115136g.png,"See their faces, they decieved Nigerians into believing they are good at governance and they would resuscitate the dying Nigeria, asked the sitting President to resign, they killed Nigeria in less than 5 years, now they don't want nobody to tell them to resign. #Nigeria https://t.co/lUS3xnMYf9"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1223057711455096832g.png,"@DabGooLay It’s dried-out grocery store #sushi, not from Japanese grocery store. It’s gonna be &lt; from the get go. Not even the wholiest of @WholeFoods can halt the mechanized dehydration it’s “Oh-Noes-Salmonella” woke #Portal #AI imposes on rice-based á la carte. https://t.co/Alo7giOg8D"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1223732430894317568g.png,@2LarryJohnson7 At least you got athletes ... Us crackers get this syfy honkey https://t.co/3tuvM3azjY
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1224151450001072129g.png,@MelodyDeWitt6 @AnnCoulter Racist bitch. https://t.co/XbvxsfyIIh
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1224151563377221632g.png,Shoutout to all my Puerto Rican friends. 🤷🏿‍♂️ https://t.co/y55GV2v1i5
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1224219985301659648g.png,"@SuperBowl #HalftimeShow @JLo @shakira you #SLAYED! #Goals I grew up listening and dancing to you, and you both look phenomenal. I enjoyed dancing along with my girls! So nice to see two beautiful, fierce, powerhouse #Latina women on stage together. #NoTimeForHaters #Boricua https://t.co/EixKVYQBNx"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1224384642712768518g.png,"JAJAJAJAAJAJAJAAJAJAA. Yo ayer mientras lo miraba decía “estos gringos blancos que pagaron $10k para ver el superbowl y le encajan a JLO, Shakira, bad bunny y J Balvin en el halftime show se deben querer matar.” https://t.co/bRHTho8b0v"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1224668211959996416g.png,"2.4.20 @maejemison Mae Carol Jemison is an American engineer, physician, and former NASA astronaut. She became the first black woman to travel into space when she served as a mission specialist aboard the Space Shuttle Endeavour. #BlackHistoryMonth https://t.co/gUsSUHG5fz"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1225100563576213507g.png,"""Love takes off masks that we fear we cannot live without and know we cannot live within."" James Baldwin was a queer Black American author whose work centered the intersections of race and sexuality. Learn more at https://t.co/fyq7oXw5LS #BlackHistoryMonth #blacklgbthistory https://t.co/p6Qlah95aR"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1225282621099462656g.png,@CleopatraLament @IAMSAFAREE Lmfaoooo like under the nigga post at that https://t.co/zOytT4vVbf
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1225544491895001089g.png,#repost #BLACKHISTORY #BLACKEXCELLENCE #OURHISTORY https://t.co/eTqU0yRe5b
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1225571425156837378g.png,@realDonaldTrump Really? You think that's how blacks see it? This is what we saw. And this is what you did to us at the beginning of Black History month. You clearly let us know how you feel about us. Limbaugh is known for his racist rants and you did this. No respect for you. https://t.co/igVVgVsuDQ
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1225588740472614912g.png,"5Y""HOLE IN BUCKET (DEVELOPMENT)""plank if Streets burn all you developed before election""JAMIA/JNU/STUDENT/MUSLIM""combo🍕 of ""politicalCHANAKAYA"" fix ""NATIONAL-SECURITY""before filling""DEVELOPMENT"" https://t.co/YKt7An5Hd3 💰70y media,political corruption""We the poorIndian""elephant https://t.co/Hx9CkV5eTu"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1225877756409413633g.png,"@5THCONSCIOUS actually NVM he says ""I like darkskin I love her melanin"" on Element https://t.co/pFdITk6lYQ"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1225911353736601601g.png,@watt4prez @JustWhatNowWhy @PaulaKazimira @AngrierWHStaff THAT IS WHY KNUCKLE DRAGGING TRUMP SUPPORTERS CONNECT WITH THIS #ILLEGITIMATE PRESIDENT BECAUSE THEY ARE TRAILER TRASH CRACK WHORES!! https://t.co/o5xaI00Z8t
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1225961057996410880g.png,"100 % Voting appeal, otherwise NDTV/INDIA TODAY/ AAJTAK anchors get ""STOMACH PAINS"" discussing low on ""DEMOCRATIC INDEX"" https://t.co/uslZKviufD Air, water, power, living, political quality index which SHAHEEN BAUG MUSLIM, 😜😎with open eyes telling ""DELHI100% VOTE"" https://t.co/cEJnTgHuxW"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1226223158249902081g.png,Hey #BlackTwitter: Just curious.... (Asking for a friend....) https://t.co/Df94WEwleT
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1226554750935527424g.png,@realDonaldTrump Yes the president has caused more RACISM in this country than any other president in history!! People now feel they have the right to take out their cell phone and confront ppl of color wherever they may be and call them RACIST NAMES AND CALL THE POLICE FOR NO REASON!! https://t.co/ImMo7R5lSz
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1226554896092205056g.png,Oh look another hashtag by the twitter Russian racist democrat party mob accounts in their twitter echo chamber. How cute. #nottiredofwinng #TrumpNotFitForOffice https://t.co/i9xaJAwci6
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1227416207684333568g.png,@CillizzaCNN lol. Literally 15 black and brown people have voted in the primary and you already doing this. https://t.co/kO7PpYaWfN
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1228103587328331776g.png,I must look friendly. I swear in a span of 10 minute 4 different white people have come up to me asking why I’m standing in line for this Black History Month event. https://t.co/50uX5EaUcW
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1229302173277851649g.png,"#BlackTwitter To ALL Racists: When you get caught, well...BEING RACIST. Please stop apologizing for what you are. It's a Hate Crime. 😏 Signed, The Black Delegation https://t.co/FzHagMY8fh"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1229754098418843652g.png,*Gay dating sucks rant* Getting told you are someone’s 2nd choice and that they need to change your date plans to another night for the other guy... like wtf! Thanks for the honesty but I’m not your stand by just in case your first choice doesn’t work out... *rant over* https://t.co/R7poTtAjCQ
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1229804922952011776g.png,"@nedryun In a Show of Unity about their Concerns for the Independence of the DOJ.... Over 2,000 former Bi-Partisan DOJ Officials have signed the Letter Calling for Barr to Resign. https://t.co/Tfs6vxM8g4"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1229856263795855362g.png,"Fellas, is it gay to let your girlfriend suck your dick? https://t.co/RjGr2ABct3"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1229989660828540928g.png,"@realDonaldTrump we all like to relive our “glory days” ...thought you’d enjoy this little reminder that once a fucking racist asshat, always a fucking racist asshat. You have a nice night, now https://t.co/5hupBdfQxv"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1230200861164478466g.png,"@kylegriffin1 @mayawiley When people vote this is what will happen to you Susan. ###VOTE Her Out###VOTE Her Out###VOTE Her Out###Vote Her Out because we are concerned about you loyalty to a corrupt, sexist, racist president who is the Narcissistic Commander In Chief. https://t.co/9yx5RhuLMS"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1230988289768906755g.png,Nobody: White people: Black folks say when we get in the car and it's cold outside: SHIT!!!! 🥶 https://t.co/gADBXdAvHn
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1231073071148281856g.png,Some crazy ass Cuban just tried to knock my door down. Like i don’t got the cuvie money on me rn https://t.co/VURVAcwyB8
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1232071819584245761g.png,@huntersonprime - keeping it real- black women rock @karenhunter @ZerlinaMaxwell @TiffanyDCross @K_JeanPierre @thelauracoates https://t.co/1NXuA6DkHb
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1233510438626906120g.png,"Hillbilly: Ur suckin me dry, &amp; callin me #dusty https://t.co/invBj29gJd"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1233665988979195904g.png,@JayInslee @VP Democrats complained when President Trump put a travel ban on China because of #coronavirus You’re nothing but a bunch of #Liars Schumer tried to delete this tweet but you know once it’s out there it stays there! https://t.co/xFPuBGisrM
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1233700408478109696g.png,"@SinlineaMx Verdades a medias y mentiras, el interferon cubano-chino es parte del tratamiento junto a 30 medicamentos más y otros en periodo de prueba para tratar los síntomas del #Coronavid19 《no es la cura definitiva》, ¡No existe! Aún, y el intA2 es de elaboración china y cubana. https://t.co/VJvRDjlhtE"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1233730493801205760g.png,Let me guess @realDonaldTrump. @Mike_Pence is using the same approach to combat the #Coronavirus as he does gun violence and homosexuality...prayer. https://t.co/n8AfB3IiJg
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1233877682217242624g.png,"United States, Canada, Mexico, Panama, Haiti, Jamaica, Peru. Republic Dominican, Cuba, Caribbean, Greenland, El Salvador too. Puerto Rico, Colombia, Venezuela, Honduras, Guyana, and still... https://t.co/whejWqR3OU"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1234938398512689152g.png,#Alratv #YounusAlGohar #ImamMehdi #GoharShahi #inspiration #inspirationalquotes #love #saviour #hero #godlike #god #roots #religion #truth #humanity #peace #unification #enlightenment #spirituality #purity #religions #judaism #christianity #islam #hinduism #universal #peace https://t.co/BhEhMocJgE
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1236986775635144704g.png,"Attending @BarnardCollege certainly affirmed my personhood. Daily we were reminded that we were strong Barnard women.💪 Nevertheless, church &amp; society question my #blackgirlmagic daily. Shirley said bring a chair; my granddad taught me to BUILD my own chair! #WomensHistoryMonth https://t.co/jpk7i3ySST"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1237010795667640320g.png,#BlackCommunity love ourselves &amp; value. Our lives a lot more and NOT only when a whiteman kills us https://t.co/mtyRSLApF9
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1237052216512577537g.png,#coronavirus #COVID2019 #WuhanVirus https://t.co/dYECg7e2EE
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1237955235877810183g.png,@denisewu Another racist virus https://t.co/mLJDBXTzAs
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1238417665389199360g.png,"@JGreenblattADL It was ok to call it the wuhan virus when it first started , again anything against Trump and his administration.... https://t.co/xzLtvIOViv"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1238605602332573703g.png,"Black girls, no girls or boys for that matter, should ever believe they are ugly. We have to love and celebrate the beauty, talent and uniqueness in all children. And if no one else told you today, I want you to know, you’re beautiful. ♥️ #BlackIsBeautiful #WomensHistoryMonth https://t.co/k34sbsZtIe"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1238901498626617344g.png,@JGreenblattADL Stop parroting Chinese communist propaganda. https://t.co/rGNix9DO8u
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1239076369474162688g.png,"""s0LusY0ng meDiKaL, hiNdi miLiTaR"" gad. what a shame. our (Filipino) mentality really sucks big time. at. times. like. this. 😕 why can't you cooperate and do what is right? isn't that hard? (ctto for the photo) (i ain't dds as well) https://t.co/Es1tGiIT63"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1239368401128128512g.png,I voted 4 Pres Trump as last administration was being called Messiah. Forced policies. Forced financial penalties. Obama was just a community organizer with those jobs aren't coming back. Homosexual lighting of WH. Accept Islam. Nah Promises made &amp; kept https://t.co/2Ss4W2v75g
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1240060891078504448g.png,@shxwnking @sydaussi This nigga wild https://t.co/jxWHUjmbkk
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1241172758224080897g.png,Listen to John Brown people! #QuarantineLife https://t.co/nu4mewrKnL
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1245152577194299392g.png,"@belensisaw @briebriejoy That is not #BlackGirlMagic, Yvette. https://t.co/tIDfETO9Ys"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1245360161394483202g.png,While Trump was facing the #ChinaVirus straight on - Nancy was playing games... https://t.co/kmYT8zqF7B
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1245448962427027457g.png,"Pure and simply put, the Chinese attacked us and need to answer for it! https://t.co/uJ7Uf6zfV3"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1245462627955941381g.png,"Covid-19 originated in 2 bio labs that experimented on bats with the virus, known as Intermediate Horseshoe Bat, there are no colonies of the bat, within 900km of Wuhan, neither is there evidence of the horseshoe bat sold in any Wuhan wet market. 👇From a chinese health paper https://t.co/tsiQ6ze3qQ"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1246296207737020416g.png,"Let's keep it real, social distancing is key y'all! 💁🏾‍♂️🌽 #halleloo #iconic #ShangelaLaquifaWadley #coronavirus #shitisreal #socialdistancing #stayhome #gay #gayshitipost #instagay #ohalittlepinkpursehowdthatgetthere #live #laugh #staysafe https://t.co/HICrFh6IKI"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1246431977605074948g.png,In today's and I Oop News. Talcum X.... I mean @shaunking has once again had his fraudulent wig snatched. Receipts attached. What say ye #BlackTwitter ? https://t.co/p2HYDXXZu0
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/memes/2020_batch_300/1246506990391529472g.png,"@charleschaks @MCDONOROD @misschindiya @chrisbrown Also just to clarify, DO WE NOT WANT YOUNG EDUCATED BLACK WOMEN IN OUR CONTINENT? Those shady degrees we have all seen, do we not want a new wave of intellects or are we all cool with this current situation?🙃 https://t.co/om98yRKFC0"
